"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00181790","1951","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","473.9","","473.9","0","120","0","77","0","30","","7","0","1","0","108","0","18","0","155","0","22","0","-22.2","0,1217,","406",",0,1220,","216",",0,1218,","61.0",",0,0603,","35.0","0,0831,+","0.0","0,1013","-5.0","0,1104","-5.0","0,1104","-10.6","0,1121","-10.6","0,1121","0.0","0,0424","-2.2","0,0418","-6.1","0,0327","-10.6","0,0211","-10.6","0,0211","2917.9","","2917.9","0","1074.8",",0","830",",0","11.76","0","17.81","0","5.71","0"
"USC00181790","1952","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","576.5","","576.5","0","117","0","75","0","17","","9","0","0","0","104","0","6","0","160","0","30","0","-13.3","0,0130,","102",",0,1202,","89",",0,0301,","68.6",",0,1121,","36.7","0,0728,+","0.0","0,1004","-4.4","0,1021","-4.4","0,1021","-8.9","0,1129","-8.9","0,1129","-0.6","0,0409","-4.4","0,0330","-4.4","0,0330","-7.2","0,0309","-9.4","0,0226","2777.8","","2777.8","0","1191.9",",0","444",",0","12.38","0","18.02","0","6.73","0"
"USC00181790","1953","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","601.4","","601.4","0","114","0","72","0","10","","6","0","0","0","103","0","2","0","173","0","43","0","-10.6","0,1218,","127",",0,1107,","114",",0,1107,","69.1",",0,0723,","38.3","0,0831,","-2.8","0,1008","-2.8","0,1008","-5.0","0,1111","-6.7","0,1127","-10.0","0,1217","-1.7","0,0422","-3.3","0,0420","-7.8","0,0309","-7.8","0,0309","-10.0","0,0202","2610.8","","2610.8","0","932.6",",0","511",",0","13.07","0","19.44","0","6.71","0"
"USC00181790","1954","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","597.2","","597.2","0","124","0","69","0","13","","7","0","1","0","113","0","11","0","172","0","33","0","-18.3","0,0118,","229",",0,0114,","127",",0,0111,","59.9",",0,1015,","40.6","0,0714,","-1.7","0,1008","-3.3","0,1101","-5.6","0,1106","-8.3","0,1206","-8.9","0,1207","-1.1","0,0409","-4.4","0,0404","-4.4","0,0404","-6.7","0,0306","-12.2","0,0213","2660.7","","2660.7","0","818.4",",0","441",",0","12.36","0","18.49","0","6.23","0"
"USC00181790","1955","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","626.9","","626.9","0","103","0","63","0","9","","8","0","0","0","115","0","19","0","177","0","33","0","-16.7","0,0204,+","51",",0,1119,+","71",",0,0318,","68.6",",0,0813,","38.3","0,0805,+","0.0","0,1023","-2.8","0,1101","-5.0","0,1106","-10.6","0,1129","-10.6","0,1129","-0.6","0,0408","-3.9","0,0331","-5.0","0,0328","-7.8","0,0327","-8.9","0,0308","2764.2","","2764.2","0","854.5",",0","445",",0","12.17","0","18.14","0","6.19","0"
"USC00181790","1956","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","466.4","","466.4","0","129","0","85","0","21","","9","0","0","0","110","0","9","0","158","0","18","0","-14.4","0,0128,","127",",0,0120,+","114",",0,0119,","169.9",",0,0720,","35.6","0,0702,+","-1.1","0,0921","-4.4","0,1111","-4.4","0,1111","-9.4","0,1124","-9.4","0,1124","-1.7","0,0517","-3.3","0,0425","-5.0","0,0401","-8.3","0,0321","-10.0","0,0224","3032.5","","3032.5","0","1130.2",",0","628",",0","11.91","0","17.80","0","6.02","0"
"USC00181790","1957","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","625.2","","625.2","0","112","0","71","0","17","","11","0","2","0","115","0","9","0","159","0","41","0","-21.1","0,0118,","152",",0,1204,","152",",0,1204,","45.0",",0,1226,","37.8","0,0722,+","0.0","0,0927","-2.2","0,1012","-7.2","0,1111","-7.2","0,1111","-8.9","0,1112","-0.6","0,0505","-3.3","0,0415","-5.0","0,0331","-6.7","0,0305","-8.9","0,0212","2664.2","","2664.2","0","749.4",",0","641",",0","12.46","0","18.59","0","6.33","0"
"USC00181790","1958","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","466.3","","466.3","0","118","0","75","0","24","","9","0","0","0","121","0","31","0","168","0","15","0","-17.2","0,0217,","203",",0,0320,","152",",0,0320,","42.2",",0,0711,","33.3","0,0731,","-1.1","0,1006","-4.4","0,1108","-4.4","0,1108","-10.6","0,1130","-10.6","0,1130","0.0","0,0410","-2.8","0,0409","-4.4","0,0318","-6.7","0,0223","-10.0","0,0221","3004.4","","3004.4","0","957.5",",0","675",",0","10.99","0","16.58","0","5.39","0"
"USC00181790","1959","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","730.0","","730.0","0","113","0","74","0","13","","7","0","1","0","116","0","16","0","179","0","37","0","-19.4","0,0118,","127",",0,0117,+","127",",0,0116,","45.2",",0,0710,","37.2","0,0630,","-0.6","0,1019","-2.8","0,1029","-6.1","0,1108","-9.4","0,1118","-9.4","0,1118","-0.6","0,0414","-7.2","0,0329","-7.2","0,0329","-7.2","0,0329","-10.6","0,0221","2906.4","","2906.4","0","811.1",",0","538",",0","12.68","0","18.92","0","6.43","0"
"USC00181790","1960","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","496.3","","496.3","0","113","0","71","0","46","","13","0","1","0","127","0","27","0","171","0","13","0","-23.9","0,1223,","330",",0,1212,","203",",0,0303,","45.0",",0,0508,","33.9","0,0830,+","0.0","0,1021","-3.9","0,1026","-6.7","0,1108","-6.7","0,1108","-11.1","0,1209","0.0","0,0502","-3.9","0,0411","-4.4","0,0326","-8.3","0,0316","-8.9","0,0315","2912.7","","2912.7","0","799.2",",0","1270",",0","11.32","0","17.23","0","5.40","0"
"USC00181790","1961","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","603.3","","603.3","0","135","0","81","0","53","","18","0","7","0","111","0","22","0","169","0","35","0","-23.3","0,0202,","787",",0,0208,","356",",0,0208,","31.5",",0,1106,","35.0","0,0903,+","-2.8","0,1028","-2.8","0,1028","-5.6","0,1111","-8.3","0,1209","-9.4","0,1214","-1.7","0,0420","-2.8","0,0331","-8.9","0,0318","-8.9","0,0318","-8.9","0,0318","3122.1","","3122.1","0","817.9",",0","1840",",0","11.79","0","17.77","0","5.82","0"
"USC00181790","1962","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","521.8","","521.8","0","118","0","63","0","50","","16","0","1","0","131","0","26","0","168","0","22","0","-21.7","0,0211,","229",",0,1231,+","229",",0,0306,","52.8",",0,0810,","37.8","0,0820,","-0.6","0,0921","-3.9","0,1025","-5.6","0,1107","-6.7","0,1201","-9.4","0,1210","-1.7","0,0421","-2.8","0,0417","-5.0","0,0404","-13.3","0,0308","-13.3","0,0308","2853.3","","2853.3","0","828.8",",0","1169",",0","11.27","0","17.37","0","5.15","0"
"USC00181790","1963","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","457.7","","457.7","0","98","0","68","0","52","","10","0","5","0","124","0","31","0","182","0","28","0","-23.9","0,0129,","254",",0,1223,","254",",0,1223,","39.9",",0,0820,","36.7","0,0728,","0.0","0,0923","-3.3","0,1113","-4.4","0,1125","-7.8","0,1214","-10.6","0,1215","0.0","0,0512","-2.2","0,0416","-5.6","0,0228","-15.6","0,0227","-15.6","0,0227","3161.3","","3161.3","0","727.3",",0","952",",0","11.26","0","17.99","0","4.53","0"
"USC00181790","1964","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","582.2","","582.2","0","101","0","64","0","41","","14","0","3","0","111","0","12","0","170","0","48","0","-23.3","0,0115,","381",",0,0115,+","381",",0,0113,","33.8",",0,0803,","37.2","0,0911,+","0.0","0,0914","-2.2","0,1008","-4.4","0,1024","-8.3","0,1122","-11.1","0,1123","-2.8","0,0410","-2.8","0,0410","-5.0","0,0405","-8.3","0,0331","-8.9","0,0301","2912.8","","2912.8","0","703.7",",0","1413",",0","12.09","0","18.66","0","5.52","0"
"USC00181790","1965","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","596.0","","596.0","0","99","0","55","0","21","","5","0","0","0","106","0","17","0","165","0","43","0","-17.2","0,0117,","254",",0,0110,","241",",0,0110,","68.1",",0,0305,","36.7","0,0910,","-2.2","0,1006","-2.2","0,1006","-6.1","0,1029","-6.7","0,1115","-9.4","0,1220","0.0","0,0417","-5.0","0,0405","-5.0","0,0405","-10.6","0,0321","-10.6","0,0321","2897.9","","2897.9","0","688.3",",0","767",",0","12.10","0","18.39","0","5.80","0"
"USC00181790","1966","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","593.2","","593.2","0","117","0","65","0","","","12","0","1","0","121","0","23","0","151","0","54","0","-19.4","0,0129,","","","381",",0,0130,","109.7",",0,0914,","38.9","0,0703,","-1.1","0,1018","-2.2","0,1031","-5.0","0,1107","-8.3","0,1120","-11.1","0,1203","-2.2","0,0511","-2.2","0,0511","-6.1","0,0329","-7.2","0,0328","-8.9","0,0309","2901.2","","2901.2","0","822.7",",0","1457",",0","11.56","0","17.83","0","5.28","0"
"USC00181790","1967","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","413.4","","413.4","0","116","0","68","0","22","","10","0","2","0","110","0","13","0","153","0","10","0","-23.3","0,0208,","254",",0,0208,+","254",",0,0207,","66.8",",0,0711,","34.4","0,0616,","-0.6","0,1023","-2.8","0,1029","-6.7","0,1106","-6.7","0,1106","-8.9","0,1116","-0.6","0,0429","-3.9","0,0412","-5.0","0,0325","-12.8","0,0319","-12.8","0,0319","2911.2","","2911.2","0","1047.5",",0","955",",0","11.23","0","17.22","0","5.25","0"
"USC00181790","1968","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","559.2","","559.2","0","106","0","55","0","32","","6","0","3","0","116","0","24","0","177","0","37","0","-26.1","0,0112,","356",",0,0103,+","203",",0,1112,+","54.9",",0,0910,","36.1","0,0724,","-1.1","0,1006","-5.0","0,1031","-5.0","0,1031","-6.7","0,1201","-12.8","0,1210","-1.7","0,0507","-3.9","0,0406","-6.1","0,0315","-9.4","0,0314","-9.4","0,0314","3067.4","","3067.4","0","735.1",",0","776",",0","11.80","0","18.07","0","5.52","0"
"USC00181790","1969","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","568.4","","568.4","0","93","0","61","0","31","","11","0","0","0","133","0","14","0","173","0","28","0","-16.7","0,1225,","330",",0,1227,+","229",",0,1226,","50.5",",0,0728,","37.2","0,0718,+","0.0","0,1015","-7.8","0,1024","-7.8","0,1024","-7.8","0,1024","-10.0","0,1122","-0.6","0,0413","-6.7","0,0401","-6.7","0,0401","-6.7","0,0401","-12.2","0,0215","2843.8","","2843.8","0","802.8",",0","821",",0","11.58","0","17.72","0","5.43","0"
"USC00181790","1970","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","549.3","","549.3","0","119","0","77","0","36","","10","0","5","0","114","0","23","0","172","0","14","0","-19.4","0,0123,+","254",",0,0112,","76",",0,0329,","48.0",",0,0730,","33.9","0,0925,+","0.0","0,1005","-5.6","0,1117","-5.6","0,1117","-10.0","0,1124","-10.0","0,1124","-1.7","0,0507","-3.9","0,0411","-11.1","0,0330","-11.1","0,0330","-11.1","0,0330","3121.0","","3121.0","0","1135.8",",0","444",",0","11.72","0","17.71","0","5.73","0"
"USC00181790","1971","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3017.2","","3017.2","0","","","","","","","","","",""
"USC00181790","1973","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2731.3","","2731.3","0","","","","","","","","","",""
